Variable,Value
makam,hicaz
form,sarki
usul,sofyan
title,seninle_bir
composer,yusuf_nalkesen
filename,hicaz--sarki--sofyan--seninle_bir--yusuf_nalkesen.txt
note_count,225
unique_note_count,12
minimum_koma53,-1
maximum_koma53,367
mean_koma53,303.03555555555556
median_koma53,336.0
std_koma53,96.4233530627981
koma53_range,368
total_unit_duration,38.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.16944444444444445
median_unit_duration,0.125
std_unit_duration,0.1554792498149379
most_common_note,E5
most_common_note_count,36
