Variable,Value
makam,nisaburek
form,sarki
usul,yuruksemai_ii
title,meyledip_bir
composer,ali_rifat_cagatay
filename,nisaburek--sarki--yuruksemai_ii--meyledip_bir--ali_rifat_cagatay.txt
note_count,787
unique_note_count,14
minimum_koma53,-1
maximum_koma53,374
mean_koma53,316.8996188055909
median_koma53,327.0
std_koma53,64.88854282287735
koma53_range,375
total_unit_duration,99.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.12595298602287167
median_unit_duration,0.125
std_unit_duration,0.08667989178172267
most_common_note,E5
most_common_note_count,146
