Variable,Value
makam,ruhnevaz
form,ilahi
usul,yuruksemai
title,ey_hazret-i
composer,NEVA2005
filename,ruhnevaz--ilahi--yuruksemai--ey_hazret-i--NEVA2005.txt
note_count,441
unique_note_count,17
minimum_koma53,-1
maximum_koma53,358
mean_koma53,293.6462585034014
median_koma53,309.0
std_koma53,74.26887296607649
koma53_range,359
total_unit_duration,126.75
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.28741496598639454
median_unit_duration,0.25
std_unit_duration,0.15749388921207885
most_common_note,B4
most_common_note_count,72
