Variable,Value
makam,nihavent
form,sarki
usul,aksak
title,mumkun_mu
composer,rakim_elkutlu
filename,nihavent--sarki--aksak--mumkun_mu--rakim_elkutlu.txt
note_count,367
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,315.38964577656674
median_koma53,318.0
std_koma53,46.21839580812351
koma53_range,381
total_unit_duration,38.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.1055858310626703
median_unit_duration,0.0625
std_unit_duration,0.09454854329459472
most_common_note,D5
most_common_note_count,54
