Variable,Value
makam,segah
form,turku
usul,aksak
title,bir_gemim
composer,ankara
filename,segah--turku--aksak--bir_gemim--ankara.txt
note_count,594
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,337.2744107744108
median_koma53,344.0
std_koma53,31.488756285662127
koma53_range,372
total_unit_duration,60.875
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.375
mean_unit_duration,0.10248316498316498
median_unit_duration,0.0625
std_unit_duration,0.061324439662465716
most_common_note,G5
most_common_note_count,141
