Variable,Value
makam,beyati
form,sarki
usul,devrihindi
title,nar-i_firkat
composer,mahmud_celaleddin_pasa
filename,beyati--sarki--devrihindi--nar-i_firkat--mahmud_celaleddin_pasa.txt
note_count,501
unique_note_count,18
minimum_koma53,0
maximum_koma53,371
mean_koma53,332.29740518962075
median_koma53,336.0
std_koma53,21.73875279894164
koma53_range,371
total_unit_duration,69.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.13897205588822356
median_unit_duration,0.125
std_unit_duration,0.09667501168467237
most_common_note,D5
most_common_note_count,90
