Variable,Value
makam,ussak
form,agirsemai
usul,agir_aksaksemai
title,padisah-i_isvesin
composer,tahir_aga
filename,ussak--agirsemai--agir_aksaksemai--padisah-i_isvesin--tahir_aga.txt
note_count,409
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,304.9877750611247
median_koma53,312.0
std_koma53,52.95408061808023
koma53_range,359
total_unit_duration,86.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.21210268948655256
median_unit_duration,0.125
std_unit_duration,0.12953712312406332
most_common_note,B4b1
most_common_note_count,74
