Variable,Value
makam,cargah
form,turku
usul,agiraksak
title,tarlalarda_orene
composer,ankara
filename,cargah--turku--agiraksak--tarlalarda_orene--ankara.txt
note_count,202
unique_note_count,6
minimum_koma53,-1
maximum_koma53,349
mean_koma53,314.86633663366337
median_koma53,327.0
std_koma53,68.71606411971672
koma53_range,350
total_unit_duration,23.0
minimum_unit_duration,0.03125
maximum_unit_duration,2.25
mean_unit_duration,0.11386138613861387
median_unit_duration,0.0625
std_unit_duration,0.2780474855093444
most_common_note,E5
most_common_note_count,62
