Variable,Value
makam,acemasiran
form,aranagme
usul,semai
title,1
composer,
filename,acemasiran--aranagme--semai--1--.txt
note_count,102
unique_note_count,14
minimum_koma53,0
maximum_koma53,380
mean_koma53,322.02941176470586
median_koma53,318.0
std_koma53,37.559577988316825
koma53_range,380
total_unit_duration,24.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.23774509803921567
median_unit_duration,0.25
std_unit_duration,0.15411015324166188
most_common_note,C5
most_common_note_count,31
