Variable,Value
makam,isfahan
form,sarki
usul,curcuna
title,etme_beyhude
composer,rahmi_bey
filename,isfahan--sarki--curcuna--etme_beyhude--rahmi_bey.txt
note_count,487
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,317.6899383983573
median_koma53,327.0
std_koma53,58.527405221232506
koma53_range,372
total_unit_duration,80.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.1645277207392197
median_unit_duration,0.125
std_unit_duration,0.11342146363802977
most_common_note,D5
most_common_note_count,101
