Variable,Value
makam,hicaz
form,sarki
usul,senginsemai
title,agyar_ile
composer,bimen_sen
filename,hicaz--sarki--senginsemai--agyar_ile--bimen_sen.txt
note_count,384
unique_note_count,14
minimum_koma53,-1
maximum_koma53,367
mean_koma53,325.1744791666667
median_koma53,327.0
std_koma53,40.58499478002435
koma53_range,368
total_unit_duration,53.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.138671875
median_unit_duration,0.08333333333333333
std_unit_duration,0.12358966952454149
most_common_note,D5
most_common_note_count,83
