Variable,Value
makam,suzinak
form,sarki
usul,devrihindi
title,bir_dil
composer,haci_arif_bey
filename,suzinak--sarki--devrihindi--bir_dil--haci_arif_bey.txt
note_count,422
unique_note_count,17
minimum_koma53,-1
maximum_koma53,358
mean_koma53,318.90047393364927
median_koma53,327.0
std_koma53,47.1637320880986
koma53_range,359
total_unit_duration,44.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.10515402843601895
median_unit_duration,0.0625
std_unit_duration,0.06486400881317084
most_common_note,D5
most_common_note_count,90
