Variable,Value
makam,muhayyer
form,pesrev
usul,devrikebir
title,
composer,tanburi_cemil_bey
filename,muhayyer--pesrev--devrikebir----tanburi_cemil_bey.txt
note_count,701
unique_note_count,20
minimum_koma53,-1
maximum_koma53,380
mean_koma53,328.65049928673324
median_koma53,336.0
std_koma53,54.83173445480076
koma53_range,381
total_unit_duration,91.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.13017118402282454
median_unit_duration,0.125
std_unit_duration,0.08008091406212006
most_common_note,E5
most_common_note_count,107
