Variable,Value
makam,nihavent
form,agirsemai
usul,aksaksemai
title,gordum_yine
composer,ali_rifat_cagatay
filename,nihavent--agirsemai--aksaksemai--gordum_yine--ali_rifat_cagatay.txt
note_count,373
unique_note_count,13
minimum_koma53,-1
maximum_koma53,366
mean_koma53,314.98391420911526
median_koma53,327.0
std_koma53,64.25566172044613
koma53_range,367
total_unit_duration,37.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.10053619302949061
median_unit_duration,0.0625
std_unit_duration,0.05564305793376838
most_common_note,D5
most_common_note_count,76
