Variable,Value
makam,huseyni
form,sarki
usul,duyek
title,her_seherde
composer,nihat_adlim
filename,huseyni--sarki--duyek--her_seherde--nihat_adlim.txt
note_count,357
unique_note_count,12
minimum_koma53,-1
maximum_koma53,367
mean_koma53,295.12605042016804
median_koma53,327.0
std_koma53,102.01739397476267
koma53_range,368
total_unit_duration,71.125
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.19922969187675071
median_unit_duration,0.125
std_unit_duration,0.19907853060805453
most_common_note,E5
most_common_note_count,53
