Variable,Value
makam,nihavent
form,sarki
usul,aksak
title,suzis-i_askinla
composer,musa_sureyya_bey
filename,nihavent--sarki--aksak--suzis-i_askinla--musa_sureyya_bey.txt
note_count,546
unique_note_count,16
minimum_koma53,-1
maximum_koma53,366
mean_koma53,307.25457875457874
median_koma53,322.0
std_koma53,72.29315464381352
koma53_range,367
total_unit_duration,81.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.14858058608058608
median_unit_duration,0.125
std_unit_duration,0.09564328272631097
most_common_note,D5
most_common_note_count,108
