Variable,Value
makam,neveser
form,sarki
usul,devrihindi_8
title,bekledim_yillarca
composer,rustu_eric
filename,neveser--sarki--devrihindi_8--bekledim_yillarca--rustu_eric.txt
note_count,441
unique_note_count,15
minimum_koma53,-1
maximum_koma53,375
mean_koma53,319.0249433106576
median_koma53,327.0
std_koma53,46.19751876511981
koma53_range,376
total_unit_duration,56.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.12698412698412698
median_unit_duration,0.125
std_unit_duration,0.07529272630100722
most_common_note,D5
most_common_note_count,103
