Variable,Value
makam,acemkurdi
form,fantezi
usul,semai
title,son_verelim
composer,sekip_ayhan_ozisik
filename,acemkurdi--fantezi--semai--son_verelim--sekip_ayhan_ozisik.txt
note_count,257
unique_note_count,10
minimum_koma53,0
maximum_koma53,358
mean_koma53,319.14396887159535
median_koma53,318.0
std_koma53,24.62656032110508
koma53_range,358
total_unit_duration,96.25
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.3745136186770428
median_unit_duration,0.25
std_unit_duration,0.23241315752420225
most_common_note,A4
most_common_note_count,64
