Variable,Value
makam,rehavi
form,kupe
usul,devrirevanihindi
title,vad-i_vasl
composer,ahmet_avni_konuk
filename,rehavi--kupe--devrirevanihindi--vad-i_vasl--ahmet_avni_konuk.txt
note_count,119
unique_note_count,14
minimum_koma53,-1
maximum_koma53,349
mean_koma53,292.05882352941177
median_koma53,309.0
std_koma53,75.29515865743464
koma53_range,350
total_unit_duration,14.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.11764705882352941
median_unit_duration,0.125
std_unit_duration,0.07812032638064528
most_common_note,G4
most_common_note_count,21
