Variable,Value
makam,rast
form,sarki
usul,aksak
title,sen_nazla_gezerken
composer,kazim_nami_erdolen
filename,rast--sarki--aksak--sen_nazla_gezerken--kazim_nami_erdolen.txt
note_count,396
unique_note_count,14
minimum_koma53,0
maximum_koma53,366
mean_koma53,318.44444444444446
median_koma53,318.0
std_koma53,22.479795585458387
koma53_range,366
total_unit_duration,54.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.13667929292929293
median_unit_duration,0.125
std_unit_duration,0.0857863222729535
most_common_note,D5
most_common_note_count,88
