Variable,Value
makam,hicaz_uzzal
form,turku
usul,nimsofyan
title,daglar_daglar
composer,
filename,hicaz_uzzal--turku--nimsofyan--daglar_daglar--.txt
note_count,340
unique_note_count,10
minimum_koma53,0
maximum_koma53,358
mean_koma53,323.17058823529413
median_koma53,322.0
std_koma53,22.70317027764863
koma53_range,358
total_unit_duration,35.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.1036764705882353
median_unit_duration,0.0625
std_unit_duration,0.07751316686637179
most_common_note,D5
most_common_note_count,62
