Variable,Value
makam,karcigar
form,mandra
usul,devrituran
title,karadeniz_oyunhavasi
composer,
filename,karcigar--mandra--devrituran--karadeniz_oyunhavasi--.txt
note_count,257
unique_note_count,6
minimum_koma53,-1
maximum_koma53,333
mean_koma53,304.9027237354086
median_koma53,318.0
std_koma53,71.21486436562795
koma53_range,334
total_unit_duration,42.125
minimum_unit_duration,0.125
maximum_unit_duration,0.25
mean_unit_duration,0.16391050583657588
median_unit_duration,0.125
std_unit_duration,0.05799026526718734
most_common_note,D5
most_common_note_count,104
