Variable,Value
makam,tahir
form,turku
usul,devrituran
title,asagidan_gelir
composer,sivas
filename,tahir--turku--devrituran--asagidan_gelir--sivas.txt
note_count,541
unique_note_count,11
minimum_koma53,-1
maximum_koma53,371
mean_koma53,323.7929759704251
median_koma53,327.0
std_koma53,53.96577813606419
koma53_range,372
total_unit_duration,42.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.07786506469500924
median_unit_duration,0.0625
std_unit_duration,0.037102751463378214
most_common_note,D5
most_common_note_count,96
