Variable,Value
makam,sehnaz
form,sarki
usul,aksak
title,gonul_durmaz
composer,dede_efendi
filename,sehnaz--sarki--aksak--gonul_durmaz--dede_efendi.txt
note_count,571
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,325.6602451838879
median_koma53,336.0
std_koma53,62.95615415991074
koma53_range,372
total_unit_duration,85.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.14995621716287216
median_unit_duration,0.125
std_unit_duration,0.0798887767270947
most_common_note,A5
most_common_note_count,84
