Variable,Value
makam,hicaz
form,beste
usul,hafif
title,olmada_diller
composer,abdulhalim_aga
filename,hicaz--beste--hafif--olmada_diller--abdulhalim_aga.txt
note_count,842
unique_note_count,16
minimum_koma53,-1
maximum_koma53,358
mean_koma53,305.26603325415675
median_koma53,310.0
std_koma53,57.45955935626598
koma53_range,359
total_unit_duration,128.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.15231591448931117
median_unit_duration,0.125
std_unit_duration,0.10270846940235671
most_common_note,A4
most_common_note_count,167
