Variable,Value
makam,sehnaz
form,sarki
usul,aksak
title,can_misin
composer,zeki_arif_ataergin
filename,sehnaz--sarki--aksak--can_misin--zeki_arif_ataergin.txt
note_count,369
unique_note_count,19
minimum_koma53,-1
maximum_koma53,389
mean_koma53,318.99728997289975
median_koma53,341.0
std_koma53,95.40472992800616
koma53_range,390
total_unit_duration,41.6484375
minimum_unit_duration,0.015625
maximum_unit_duration,0.375
mean_unit_duration,0.11286839430894309
median_unit_duration,0.125
std_unit_duration,0.07129542471818898
most_common_note,A5
most_common_note_count,60
