Variable,Value
makam,mahur
form,sarki
usul,duyek
title,bu_sevda
composer,sukru_senozan
filename,mahur--sarki--duyek--bu_sevda--sukru_senozan.txt
note_count,340
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,318.5205882352941
median_koma53,336.0
std_koma53,70.1737593907266
koma53_range,359
total_unit_duration,43.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.12683823529411764
median_unit_duration,0.125
std_unit_duration,0.07618486100941656
most_common_note,E5
most_common_note_count,72
