Variable,Value
makam,hicazkar
form,sarki
usul,agiraksak
title,kirsa_bin_tel
composer,bimen_sen
filename,hicazkar--sarki--agiraksak--kirsa_bin_tel--bimen_sen.txt
note_count,548
unique_note_count,21
minimum_koma53,-1
maximum_koma53,380
mean_koma53,324.9215328467153
median_koma53,332.0
std_koma53,48.45034824242698
koma53_range,381
total_unit_duration,72.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.13184306569343066
median_unit_duration,0.125
std_unit_duration,0.10271642780243545
most_common_note,G5
most_common_note_count,82
