Variable,Value
makam,evic
form,rumeliturkusu
usul,aksak
title,atladim_bahcene
composer,rumeli
filename,evic--rumeliturkusu--aksak--atladim_bahcene--rumeli.txt
note_count,373
unique_note_count,14
minimum_koma53,-1
maximum_koma53,366
mean_koma53,331.37533512064346
median_koma53,340.0
std_koma53,30.761808340439796
koma53_range,367
total_unit_duration,45.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.12097855227882037
median_unit_duration,0.125
std_unit_duration,0.07630306770313512
most_common_note,F5#4
most_common_note_count,87
