Variable,Value
makam,huzzam
form,sarki
usul,curcuna
title,yine_kalbim
composer,yesari_asim_arsoy
filename,huzzam--sarki--curcuna--yine_kalbim--yesari_asim_arsoy.txt
note_count,383
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,334.14882506527414
median_koma53,343.0
std_koma53,51.57829703524251
koma53_range,381
total_unit_duration,72.625
minimum_unit_duration,0.03125
maximum_unit_duration,1.375
mean_unit_duration,0.189621409921671
median_unit_duration,0.125
std_unit_duration,0.22302201825560344
most_common_note,E5b4
most_common_note_count,73
