Variable,Value
makam,segah
form,aranagme
usul,yuruksemai_ii
title,1
composer,
filename,segah--aranagme--yuruksemai_ii--1--.txt
note_count,71
unique_note_count,8
minimum_koma53,0
maximum_koma53,358
mean_koma53,324.4507042253521
median_koma53,327.0
std_koma53,41.47246547233628
koma53_range,358
total_unit_duration,12.125
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.17077464788732394
median_unit_duration,0.125
std_unit_duration,0.12363439156100522
most_common_note,D5
most_common_note_count,22
