Variable,Value
makam,suzidil
form,sarki
usul,aksak
title,sana_ben_arz-i
composer,garbis_efendi
filename,suzidil--sarki--aksak--sana_ben_arz-i--garbis_efendi.txt
note_count,683
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,318.99121522693997
median_koma53,327.0
std_koma53,43.70669951550509
koma53_range,372
total_unit_duration,71.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10486822840409957
median_unit_duration,0.0625
std_unit_duration,0.07180289175754281
most_common_note,E5
most_common_note_count,133
