Variable,Value
makam,karcigar
form,sarki
usul,agirevfer
title,hezar_zar
composer,suyolcuzade_salih_efendi
filename,karcigar--sarki--agirevfer--hezar_zar--suyolcuzade_salih_efendi.txt
note_count,512
unique_note_count,13
minimum_koma53,-1
maximum_koma53,362
mean_koma53,324.595703125
median_koma53,329.0
std_koma53,52.54377190348212
koma53_range,363
total_unit_duration,42.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.082275390625
median_unit_duration,0.0625
std_unit_duration,0.04628457970889982
most_common_note,D5
most_common_note_count,108
