Variable,Value
makam,muhayyerkurdi
form,sarki
usul,curcuna
title,sen_gul
composer,emin_ongan
filename,muhayyerkurdi--sarki--curcuna--sen_gul--emin_ongan.txt
note_count,268
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,328.80223880597015
median_koma53,336.0
std_koma53,48.728265822826714
koma53_range,372
total_unit_duration,42.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.15904850746268656
median_unit_duration,0.125
std_unit_duration,0.09341487281040137
most_common_note,E5
most_common_note_count,43
