Variable,Value
makam,rast
form,sarki
usul,nimsofyan
title,yapraklara_dallara
composer,
filename,rast--sarki--nimsofyan--yapraklara_dallara--.txt
note_count,171
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,280.953216374269
median_koma53,313.0
std_koma53,104.34579463131776
koma53_range,372
total_unit_duration,32.75
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.1915204678362573
median_unit_duration,0.125
std_unit_duration,0.10736073090002547
most_common_note,B4b1
most_common_note_count,26
