Variable,Value
makam,muhayyerkurdi
form,sarki
usul,sofyan
title,yine_bahar
composer,sadettin_kaynak
filename,muhayyerkurdi--sarki--sofyan--yine_bahar--sadettin_kaynak.txt
note_count,388
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,317.3943298969072
median_koma53,327.0
std_koma53,70.56129095843092
koma53_range,372
total_unit_duration,68.25
minimum_unit_duration,0.03125
maximum_unit_duration,1.25
mean_unit_duration,0.17590206185567012
median_unit_duration,0.125
std_unit_duration,0.18035590910537458
most_common_note,C5
most_common_note_count,54
