Variable,Value
makam,neveser
form,sarki
usul,devrihindi
title,sanma_baran-i
composer,hasim_bey
filename,neveser--sarki--devrihindi--sanma_baran-i--hasim_bey.txt
note_count,474
unique_note_count,13
minimum_koma53,274
maximum_koma53,362
mean_koma53,329.38607594936707
median_koma53,327.0
std_koma53,19.671850661779025
koma53_range,88
total_unit_duration,40.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.084915611814346
median_unit_duration,0.0625
std_unit_duration,0.05116810219033142
most_common_note,D5
most_common_note_count,71
