Variable,Value
makam,huzzam
form,turku
usul,curcuna
title,al_yesil
composer,urfa
filename,huzzam--turku--curcuna--al_yesil--urfa.txt
note_count,604
unique_note_count,12
minimum_koma53,0
maximum_koma53,358
mean_koma53,331.7433774834437
median_koma53,333.0
std_koma53,19.44832944647423
koma53_range,358
total_unit_duration,92.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.15335264900662252
median_unit_duration,0.125
std_unit_duration,0.09161065538059367
most_common_note,D5
most_common_note_count,136
