Variable,Value
makam,kurdilihicazkar
form,sarki
usul,duyek
title,gecmesin_gunumuz
composer,alaeddin_yavasca
filename,kurdilihicazkar--sarki--duyek--gecmesin_gunumuz--alaeddin_yavasca.txt
note_count,904
unique_note_count,12
minimum_koma53,-1
maximum_koma53,362
mean_koma53,306.5221238938053
median_koma53,327.0
std_koma53,84.25757822203819
koma53_range,363
total_unit_duration,128.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1415929203539823
median_unit_duration,0.125
std_unit_duration,0.09109457253775548
most_common_note,G5
most_common_note_count,131
