Variable,Value
makam,hicaz
form,aranagme
usul,agiraksak
title,1
composer,
filename,hicaz--aranagme--agiraksak--1--.txt
note_count,195
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,320.3333333333333
median_koma53,322.0
std_koma53,35.5779479173107
koma53_range,359
total_unit_duration,18.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.09358974358974359
median_unit_duration,0.0625
std_unit_duration,0.06405110031033692
most_common_note,D5
most_common_note_count,45
