Variable,Value
makam,kucek
form,nefes
usul,duyek
title,evc-i_himmet
composer,ali_rifat_cagatay
filename,kucek--nefes--duyek--evc-i_himmet--ali_rifat_cagatay.txt
note_count,287
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,293.20905923344947
median_koma53,318.0
std_koma53,85.73755402034504
koma53_range,359
total_unit_duration,36.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.12587108013937282
median_unit_duration,0.125
std_unit_duration,0.060041717139676876
most_common_note,C5
most_common_note_count,67
