Variable,Value
makam,nihavent
form,sarki
usul,nimsofyan
title,isil_isil
composer,erol_sayan
filename,nihavent--sarki--nimsofyan--isil_isil--erol_sayan.txt
note_count,165
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,306.96363636363634
median_koma53,318.0
std_koma53,66.46206426749195
koma53_range,359
total_unit_duration,26.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1590909090909091
median_unit_duration,0.125
std_unit_duration,0.09698546648614095
most_common_note,D5
most_common_note_count,32
