Variable,Value
makam,gulizar
form,kocekce
usul,aksak
title,nazli_nazli
composer,dede_efendi
filename,gulizar--kocekce--aksak--nazli_nazli--dede_efendi.txt
note_count,424
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,314.8820754716981
median_koma53,336.0
std_koma53,83.4653153960927
koma53_range,372
total_unit_duration,63.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.1488797169811321
median_unit_duration,0.125
std_unit_duration,0.11107848018497282
most_common_note,D5
most_common_note_count,73
