Variable,Value
makam,karcigar
form,sarki
usul,senginsemai
title,bir_goncaya
composer,haci_arif_bey
filename,karcigar--sarki--senginsemai--bir_goncaya--haci_arif_bey.txt
note_count,511
unique_note_count,15
minimum_koma53,-1
maximum_koma53,380
mean_koma53,325.1819960861057
median_koma53,327.0
std_koma53,44.357064436452426
koma53_range,381
total_unit_duration,60.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.11790606653620352
median_unit_duration,0.0625
std_unit_duration,0.09536665047042656
most_common_note,D5
most_common_note_count,88
