Variable,Value
makam,hicaz
form,sarki
usul,curcuna
title,yesil_gozlerini
composer,sadettin_kaynak
filename,hicaz--sarki--curcuna--yesil_gozlerini--sadettin_kaynak.txt
note_count,282
unique_note_count,12
minimum_koma53,-1
maximum_koma53,374
mean_koma53,326.7482269503546
median_koma53,336.0
std_koma53,59.00778415727163
koma53_range,375
total_unit_duration,50.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.125
mean_unit_duration,0.1777482269503546
median_unit_duration,0.125
std_unit_duration,0.13039592220270624
most_common_note,G5
most_common_note_count,39
