Variable,Value
makam,acemasiran
form,sarki
usul,semai
title,ey_cesm-i
composer,nikogos_aga
filename,acemasiran--sarki--semai--ey_cesm-i--nikogos_aga.txt
note_count,249
unique_note_count,18
minimum_koma53,0
maximum_koma53,380
mean_koma53,322.4618473895582
median_koma53,321.0
std_koma53,27.54174892177627
koma53_range,380
total_unit_duration,71.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.5
mean_unit_duration,0.28714859437751006
median_unit_duration,0.25
std_unit_duration,0.18958983743784846
most_common_note,C5
most_common_note_count,57
