Variable,Value
makam,muhayyerkurdi
form,kupe
usul,musemmen
title,bir
composer,ahmet_avni_konuk
filename,muhayyerkurdi--kupe--musemmen--bir--ahmet_avni_konuk.txt
note_count,78
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,331.02564102564105
median_koma53,349.0
std_koma53,70.8704643037049
koma53_range,381
total_unit_duration,8.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.10256410256410256
median_unit_duration,0.0625
std_unit_duration,0.05231487825510528
most_common_note,A5
most_common_note_count,15
