Variable,Value
makam,nihavent
form,seyir
usul,sofyan
title,1
composer,erol_bingol
filename,nihavent--seyir--sofyan--1--erol_bingol.txt
note_count,53
unique_note_count,11
minimum_koma53,291
maximum_koma53,362
mean_koma53,325.0943396226415
median_koma53,327.0
std_koma53,16.738100424047982
koma53_range,71
total_unit_duration,8.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1509433962264151
median_unit_duration,0.125
std_unit_duration,0.11461287937667854
most_common_note,D5
most_common_note_count,13
