Variable,Value
makam,sultaniyegah
form,aranagme
usul,turkaksagi
title,1
composer,
filename,sultaniyegah--aranagme--turkaksagi--1--.txt
note_count,171
unique_note_count,17
minimum_koma53,-1
maximum_koma53,362
mean_koma53,301.1578947368421
median_koma53,318.0
std_koma53,67.31491998073223
koma53_range,363
total_unit_duration,20.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.11769005847953216
median_unit_duration,0.125
std_unit_duration,0.07513174989151566
most_common_note,D5
most_common_note_count,20
