Variable,Value
makam,nihavent
form,sarki
usul,aksak
title,yaz_gunleri
composer,ismail_baha_surelsan
filename,nihavent--sarki--aksak--yaz_gunleri--ismail_baha_surelsan.txt
note_count,429
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,313.2214452214452
median_koma53,327.0
std_koma53,60.90259502750293
koma53_range,381
total_unit_duration,44.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10343822843822843
median_unit_duration,0.0625
std_unit_duration,0.07260639598316533
most_common_note,D5
most_common_note_count,78
