Variable,Value
makam,bendihisar
form,kupe
usul,yuruksemai
title,her
composer,ahmet_avni_konuk
filename,bendihisar--kupe--yuruksemai--her--ahmet_avni_konuk.txt
note_count,82
unique_note_count,16
minimum_koma53,-1
maximum_koma53,367
mean_koma53,311.9756097560976
median_koma53,330.0
std_koma53,66.05384552683414
koma53_range,368
total_unit_duration,12.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.14634146341463414
median_unit_duration,0.125
std_unit_duration,0.10357215168779388
most_common_note,E5
most_common_note_count,15
