Variable,Value
makam,huseyni
form,sarki
usul,aksak
title,arzetmedigim
composer,emin_ongan
filename,huseyni--sarki--aksak--arzetmedigim--emin_ongan.txt
note_count,457
unique_note_count,18
minimum_koma53,-1
maximum_koma53,367
mean_koma53,310.05908096280086
median_koma53,336.0
std_koma53,91.97949100176076
koma53_range,368
total_unit_duration,54.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11952954048140044
median_unit_duration,0.0625
std_unit_duration,0.09700573494535455
most_common_note,E5
most_common_note_count,99
