Variable,Value
makam,hisarbuselik
form,turku
usul,azeriyuruksemai
title,diliyrem_ki
composer,sinan_sipahi
filename,hisarbuselik--turku--azeriyuruksemai--diliyrem_ki--sinan_sipahi.txt
note_count,530
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,309.688679245283
median_koma53,318.0
std_koma53,64.46662992924156
koma53_range,359
total_unit_duration,125.375
minimum_unit_duration,0.0625
maximum_unit_duration,1.5
mean_unit_duration,0.2365566037735849
median_unit_duration,0.1875
std_unit_duration,0.1974831155084888
most_common_note,C5
most_common_note_count,122
