Variable,Value
makam,rast
form,sarki
usul,senginsemai
title,bilmem_ki
composer,selanikli_ahmed_bey
filename,rast--sarki--senginsemai--bilmem_ki--selanikli_ahmed_bey.txt
note_count,379
unique_note_count,16
minimum_koma53,-1
maximum_koma53,358
mean_koma53,313.3588390501319
median_koma53,318.0
std_koma53,36.195500827176176
koma53_range,359
total_unit_duration,48.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.12730870712401055
median_unit_duration,0.0625
std_unit_duration,0.11090085123233262
most_common_note,D5
most_common_note_count,67
