Variable,Value
makam,hicaz
form,sarki
usul,agiraksak
title,derdimi_ummana
composer,serif_icli
filename,hicaz--sarki--agiraksak--derdimi_ummana--serif_icli.txt
note_count,782
unique_note_count,16
minimum_koma53,-1
maximum_koma53,358
mean_koma53,317.9386189258312
median_koma53,322.0
std_koma53,31.5935910960795
koma53_range,359
total_unit_duration,71.875
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.09191176470588236
median_unit_duration,0.0625
std_unit_duration,0.06838455559242965
most_common_note,D5
most_common_note_count,163
