Variable,Value
makam,hicaz_uzzal
form,sarki
usul,kapali_curcuna
title,nicin_bulbul
composer,rifat_bey
filename,hicaz_uzzal--sarki--kapali_curcuna--nicin_bulbul--rifat_bey.txt
note_count,506
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,320.94466403162056
median_koma53,336.0
std_koma53,64.13263562079044
koma53_range,372
total_unit_duration,90.125
minimum_unit_duration,0.125
maximum_unit_duration,1.125
mean_unit_duration,0.17811264822134387
median_unit_duration,0.125
std_unit_duration,0.128013942457328
most_common_note,E5
most_common_note_count,83
