Variable,Value
makam,hicaz
form,beste
usul,darbeyn
title,yine_tabi
composer,zaharya
filename,hicaz--beste--darbeyn--yine_tabi--zaharya.txt
note_count,658
unique_note_count,19
minimum_koma53,-1
maximum_koma53,367
mean_koma53,309.97872340425533
median_koma53,327.0
std_koma53,73.2230771622829
koma53_range,368
total_unit_duration,105.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.15995440729483282
median_unit_duration,0.125
std_unit_duration,0.0994116913230943
most_common_note,E5
most_common_note_count,131
