Variable,Value
makam,hicazkar
form,sarki
usul,duyek
title,yaziktir_etme
composer,erol_sayan
filename,hicazkar--sarki--duyek--yaziktir_etme--erol_sayan.txt
note_count,681
unique_note_count,12
minimum_koma53,-1
maximum_koma53,363
mean_koma53,323.0
median_koma53,327.0
std_koma53,34.242818053356736
koma53_range,364
total_unit_duration,111.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1633627019089574
median_unit_duration,0.125
std_unit_duration,0.11483059397516392
most_common_note,C5
most_common_note_count,114
