Variable,Value
makam,saba
form,turku
usul,aksak
title,daracik_sokaklari
composer,istanbul
filename,saba--turku--aksak--daracik_sokaklari--istanbul.txt
note_count,392
unique_note_count,5
minimum_koma53,-1
maximum_koma53,336
mean_koma53,304.2933673469388
median_koma53,312.0
std_koma53,54.63441068205741
koma53_range,337
total_unit_duration,67.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.1725127551020408
median_unit_duration,0.125
std_unit_duration,0.08251094535197093
most_common_note,B4b1
most_common_note_count,158
