Variable,Value
makam,evcara
form,sazsemaisi
usul,aksaksemai
title,
composer,dilhayat_kalfa
filename,evcara--sazsemaisi--aksaksemai----dilhayat_kalfa.txt
note_count,666
unique_note_count,13
minimum_koma53,-1
maximum_koma53,358
mean_koma53,299.9429429429429
median_koma53,313.0
std_koma53,75.30479252471734
koma53_range,359
total_unit_duration,97.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.1462087087087087
median_unit_duration,0.125
std_unit_duration,0.05649275673165623
most_common_note,B4b1
most_common_note_count,104
