Variable,Value
makam,rast
form,sarki
usul,curcuna
title,neyledi_gor
composer,haci_arif_bey
filename,rast--sarki--curcuna--neyledi_gor--haci_arif_bey.txt
note_count,401
unique_note_count,18
minimum_koma53,-1
maximum_koma53,362
mean_koma53,307.0798004987531
median_koma53,318.0
std_koma53,60.79760370244949
koma53_range,363
total_unit_duration,72.5
minimum_unit_duration,0.125
maximum_unit_duration,0.375
mean_unit_duration,0.18079800498753118
median_unit_duration,0.125
std_unit_duration,0.08079131510261468
most_common_note,D5
most_common_note_count,70
