Variable,Value
makam,hicazkar
form,sarki
usul,sofyan
title,sarsam_seni
composer,sadettin_kaynak
filename,hicazkar--sarki--sofyan--sarsam_seni--sadettin_kaynak.txt
note_count,691
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,304.7178002894356
median_koma53,327.0
std_koma53,89.93267990321733
koma53_range,372
total_unit_duration,82.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.11866859623733719
median_unit_duration,0.0625
std_unit_duration,0.09737580427781448
most_common_note,D5
most_common_note_count,99
