Variable,Value
makam,suzinak_zirgule
form,sarki
usul,duyek
title,dokunma_kalbime
composer,gavsi_baykara
filename,suzinak_zirgule--sarki--duyek--dokunma_kalbime--gavsi_baykara.txt
note_count,443
unique_note_count,15
minimum_koma53,-1
maximum_koma53,362
mean_koma53,320.97968397291197
median_koma53,327.0
std_koma53,34.36656328901816
koma53_range,363
total_unit_duration,43.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.0981941309255079
median_unit_duration,0.0625
std_unit_duration,0.07683523359491158
most_common_note,D5
most_common_note_count,96
