Variable,Value
makam,suzinak
form,sarki
usul,curcuna
title,pek_revadir
composer,ahmet_rasim_bey
filename,suzinak--sarki--curcuna--pek_revadir--ahmet_rasim_bey.txt
note_count,751
unique_note_count,13
minimum_koma53,-1
maximum_koma53,349
mean_koma53,295.60852197070574
median_koma53,318.0
std_koma53,84.2985717985731
koma53_range,350
total_unit_duration,147.625
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.19657123834886817
median_unit_duration,0.125
std_unit_duration,0.15875786988891116
most_common_note,C5
most_common_note_count,172
